vehicles,0,333,52,412,105
vehicles,0,65,755,121,816
vehicles,0,99,832,129,860
vehicles,0,427,22,474,66
person,1,671,2,707,55
person,1,976,81,1018,138
person,1,538,0,605,82
person,1,64,281,165,358
person,1,842,3,873,51
person,1,863,5,892,61
person,1,871,14,913,82
person,1,965,58,992,101
person,1,799,0,818,31
person,1,1049,139,1078,172
person,1,1073,159,1096,181
person,1,16,385,90,442
person,1,231,89,283,148
person,1,521,0,557,74
vehicles,0,84,814,113,839
person,1,29,647,70,658
person,1,25,596,53,613
vehicles,0,22,498,107,634
person,1,88,260,172,328
bicycle,2,65,395,140,498
person,1,1073,180,1113,218
person,1,102,151,288,317
