vehicles,0,631,329,664,357
vehicles,0,310,344,422,416
vehicles,0,19,412,182,542
vehicles,0,691,327,740,362
vehicles,0,673,331,700,355
bicycle,2,716,336,766,367
bicycle,2,192,406,220,445
person,1,1095,342,1143,457
person,1,881,315,915,387
person,1,926,325,943,385
person,1,194,385,208,415
person,1,767,326,780,360
person,1,207,386,228,422
traffic_sign,4,1202,295,1226,333
traffic_sign,4,1200,332,1222,364
vehicles,0,607,322,626,350
vehicles,0,548,325,577,357
vehicles,0,517,341,550,363
bicycle,2,1149,409,1213,463
person,1,1041,324,1097,447
person,1,776,332,791,360
person,1,1225,375,1270,509
vehicles,0,1033,374,1110,430
