bicycle,2,1004,366,1084,446
person,1,379,328,413,398
person,1,464,311,485,384
person,1,283,338,326,422
vehicles,0,549,330,615,354
bicycle,2,241,345,289,430
person,1,959,315,993,417
person,1,104,365,165,500
person,1,315,347,334,401
person,1,330,355,343,397
person,1,342,345,363,396
person,1,79,376,126,504
person,1,945,315,976,363
traffic_sign,4,976,276,991,310
traffic_light,3,853,254,864,290
traffic_light,3,831,247,855,295
traffic_light,3,345,279,366,323
vehicles,0,684,332,742,351
person,1,193,332,245,454
vehicles,0,790,341,847,363
vehicles,0,776,329,807,343
person,1,894,290,956,392
vehicles,0,399,339,455,371
