vehicles,0,504,322,570,376
vehicles,0,568,338,601,351
vehicles,0,906,357,1002,391
person,1,1075,331,1130,453
person,1,1197,382,1244,501
person,1,309,334,334,383
person,1,169,380,195,448
vehicles,0,392,326,484,390
traffic_sign,4,247,253,279,292
traffic_sign,4,252,291,280,306
traffic_sign,4,354,291,374,312
traffic_sign,4,1014,292,1036,322
traffic_sign,4,221,272,237,302
vehicles,0,692,317,832,363
person,1,188,367,222,442
vehicles,0,1014,367,1076,416
person,1,1198,425,1210,464
vehicles,0,1228,455,1251,482
bicycle,2,258,350,347,438
bicycle,2,991,383,1035,418
