vehicles,0,720,281,790,319
vehicles,0,932,332,971,366
bicycle,2,174,340,205,365
person,1,250,284,294,376
person,1,211,298,257,376
person,1,147,309,190,412
person,1,300,277,328,342
person,1,825,266,862,352
person,1,1136,388,1243,558
person,1,686,242,725,332
vehicles,0,1003,358,1090,418
person,1,79,292,213,555
traffic_sign,4,350,196,368,225
vehicles,0,773,283,839,331
vehicles,0,690,277,709,305
vehicles,0,348,291,371,332
vehicles,0,368,279,413,329
traffic_sign,4,345,159,369,188
vehicles,0,1200,478,1268,567
vehicles,0,964,337,988,372
bicycle,2,58,400,105,477
