vehicles,0,322,2,611,144
vehicles,0,167,179,192,204
vehicles,0,213,142,238,167
vehicles,0,1193,649,1232,712
vehicles,0,1196,711,1217,742
vehicles,0,1202,590,1229,644
bicycle,2,605,11,637,63
person,1,799,32,848,121
person,1,1009,176,1084,252
person,1,282,91,301,123
person,1,282,80,305,119
traffic_light,3,1165,139,1211,193
traffic_light,3,1126,194,1152,216
traffic_light,3,1104,227,1126,249
traffic_light,3,1157,124,1197,172
person,1,310,72,329,104
person,1,660,3,685,40
bicycle,2,674,22,708,77
person,1,620,3,647,44
person,1,1035,196,1087,249
person,1,1041,211,1101,267
bicycle,2,632,18,725,74
