vehicles,0,1168,410,1245,539
vehicles,0,1203,536,1236,590
vehicles,0,247,107,275,145
vehicles,0,269,63,321,131
vehicles,0,1215,629,1244,678
vehicles,0,855,52,878,70
bicycle,2,544,3,581,29
person,1,469,7,488,40
person,1,790,22,811,61
person,1,817,27,848,74
traffic_sign,4,995,54,1018,79
traffic_sign,4,983,69,1010,100
vehicles,0,1210,572,1241,624
vehicles,0,225,128,250,157
vehicles,0,312,3,432,104
bicycle,2,502,9,538,35
vehicles,0,674,3,769,51
vehicles,0,773,3,833,67
vehicles,0,903,69,959,113
vehicles,0,971,115,1060,208
bicycle,2,460,21,489,44
vehicles,0,928,97,975,141
