vehicles,0,951,331,998,362
bicycle,2,1100,404,1119,428
person,1,87,342,159,455
person,1,55,376,108,472
person,1,220,277,255,376
person,1,159,298,239,442
person,1,166,268,252,411
person,1,618,249,634,280
vehicles,0,588,256,625,282
vehicles,0,918,310,937,335
vehicles,0,878,302,921,329
vehicles,0,831,287,855,305
traffic_light,3,809,198,840,223
traffic_light,3,843,205,876,226
vehicles,0,1002,356,1090,415
bicycle,2,1213,506,1253,555
bicycle,2,480,268,512,302
person,1,277,261,332,349
