vehicles,0,504,339,558,371
vehicles,0,673,336,697,357
vehicles,0,577,339,603,355
vehicles,0,591,334,616,353
vehicles,0,715,339,741,358
bicycle,2,849,347,876,388
vehicles,0,877,349,941,405
vehicles,0,1049,384,1139,448
person,1,968,355,997,417
person,1,939,343,958,404
vehicles,0,747,306,826,381
traffic_sign,4,927,301,952,323
traffic_sign,4,937,283,959,306
traffic_sign,4,1094,316,1116,349
traffic_sign,4,276,283,292,315
traffic_sign,4,962,257,983,292
traffic_sign,4,943,264,965,291
vehicles,0,91,449,114,476
vehicles,0,15,456,90,525
person,1,737,320,758,366
person,1,1218,420,1253,516
