vehicles,0,639,331,666,353
bicycle,2,362,366,385,393
bicycle,2,678,335,704,356
bicycle,2,248,379,293,423
vehicles,0,385,349,434,383
bicycle,2,807,336,834,367
bicycle,2,858,336,878,375
vehicles,0,39,386,248,517
vehicles,0,299,370,358,408
person,1,18,441,55,536
vehicles,0,991,244,1280,628
person,1,374,352,388,385
traffic_sign,4,839,231,862,271
traffic_sign,4,1106,107,1159,171
traffic_sign,4,1131,200,1174,220
traffic_sign,4,1127,176,1172,204
bicycle,2,276,385,301,414
vehicles,0,458,339,587,368
