vehicles,0,713,17,836,71
bicycle,2,645,15,664,40
person,1,675,3,751,114
person,1,276,72,318,136
person,1,340,70,357,98
person,1,437,3,519,116
person,1,575,3,642,117
person,1,851,7,965,187
person,1,1014,196,1060,239
vehicles,0,832,55,859,76
person,1,1147,412,1224,456
person,1,1138,373,1196,410
person,1,1147,394,1217,435
person,1,1126,348,1189,389
person,1,517,3,582,104
person,1,978,141,1011,181
person,1,307,56,347,121
person,1,488,19,510,48
vehicles,0,411,32,444,64
person,1,500,3,530,77
person,1,834,26,883,92
person,1,387,30,411,70
person,1,915,61,1010,186
