vehicles,0,522,340,567,363
vehicles,0,601,336,668,360
bicycle,2,15,472,64,528
bicycle,2,369,367,395,387
person,1,927,122,1174,597
person,1,75,417,109,509
traffic_light,3,1076,72,1140,162
traffic_light,3,1095,19,1189,195
traffic_light,3,68,66,140,235
traffic_light,3,44,361,60,393
person,1,30,368,98,554
bicycle,2,160,421,189,458
person,1,147,408,167,452
person,1,168,414,192,450
vehicles,0,1000,382,1050,412
traffic_light,3,110,114,161,217
vehicles,0,284,367,351,402
person,1,904,299,961,388
person,1,326,360,347,395
person,1,230,374,251,425
person,1,263,374,281,412
person,1,200,386,224,427
person,1,1186,353,1236,485
