vehicles,0,256,332,366,431
vehicles,0,618,343,649,368
vehicles,0,522,353,554,370
vehicles,0,938,366,959,391
traffic_light,3,1126,308,1149,339
traffic_sign,4,1153,297,1177,335
traffic_light,3,21,394,39,426
person,1,1215,408,1256,501
person,1,1179,393,1207,467
person,1,1202,416,1220,446
person,1,1049,351,1084,438
person,1,1009,356,1039,415
person,1,80,432,105,473
bicycle,2,825,346,866,394
person,1,930,347,944,390
bicycle,2,864,347,915,400
person,1,1084,371,1119,424
person,1,718,328,736,363
