vehicles,0,259,85,319,140
vehicles,0,202,147,234,175
vehicles,0,1197,497,1243,582
vehicles,0,1082,231,1116,270
vehicles,0,463,6,516,40
bicycle,2,415,28,443,51
vehicles,0,599,3,620,23
vehicles,0,1177,423,1223,468
person,1,361,37,378,74
traffic_sign,4,1031,46,1062,80
traffic_sign,4,1016,68,1047,100
vehicles,0,964,110,1070,225
person,1,515,3,544,43
vehicles,0,824,28,855,62
bicycle,2,691,3,725,43
person,1,809,3,841,78
vehicles,0,1210,579,1238,614
vehicles,0,752,13,780,49
vehicles,0,1158,769,1206,823
bicycle,2,505,7,566,52
