vehicles,0,304,21,443,126
vehicles,0,1074,274,1187,455
vehicles,0,261,82,312,145
vehicles,0,233,112,268,162
vehicles,0,203,137,236,180
vehicles,0,1160,439,1226,555
vehicles,0,1193,549,1230,616
vehicles,0,1200,599,1228,642
vehicles,0,1203,630,1227,662
vehicles,0,1174,773,1198,805
bicycle,2,683,12,728,85
bicycle,2,659,38,692,69
vehicles,0,553,3,597,72
bicycle,2,704,44,762,95
bicycle,2,790,45,849,120
bicycle,2,742,27,818,102
bicycle,2,1066,214,1092,274
vehicles,0,843,56,1071,283
vehicles,0,599,13,649,67
vehicles,0,770,43,806,112
