vehicles,0,1151,748,1219,821
vehicles,0,152,173,211,244
bicycle,2,1131,346,1176,376
bicycle,2,1144,328,1174,358
person,1,453,15,472,52
traffic_light,3,964,36,991,64
traffic_sign,4,1209,412,1257,467
traffic_light,3,1215,353,1252,381
vehicles,0,306,76,344,100
person,1,505,4,524,33
bicycle,2,296,105,317,132
vehicles,0,1015,165,1060,201
person,1,1144,353,1199,394
vehicles,0,207,162,234,191
bicycle,2,436,35,467,69
bicycle,2,840,52,929,126
person,1,527,2,556,46
person,1,480,9,503,45
person,1,568,2,604,29
bicycle,2,270,123,296,150
