vehicles,0,1097,391,1153,434
vehicles,0,1141,405,1173,451
vehicles,0,680,255,713,276
bicycle,2,1230,506,1267,549
vehicles,0,9,431,74,524
bicycle,2,1180,468,1218,498
vehicles,0,176,339,223,385
person,1,1165,424,1205,482
person,1,1083,367,1113,407
vehicles,0,839,253,999,352
traffic_sign,4,283,157,323,202
vehicles,0,293,289,322,320
vehicles,0,57,382,157,469
vehicles,0,325,253,525,324
bicycle,2,1203,468,1239,514
vehicles,0,275,317,302,337
vehicles,0,576,225,626,286
person,1,107,288,192,457
person,1,244,295,268,340
