vehicles,0,267,46,381,142
vehicles,0,227,105,274,161
vehicles,0,930,102,1004,169
vehicles,0,1199,577,1241,655
vehicles,0,154,195,177,220
vehicles,0,705,3,764,59
vehicles,0,1018,170,1060,221
person,1,927,95,955,133
bicycle,2,399,43,423,101
traffic_sign,4,1032,108,1053,128
traffic_sign,4,1250,350,1274,381
traffic_light,3,1264,475,1280,511
vehicles,0,529,3,565,17
vehicles,0,531,9,575,70
vehicles,0,786,28,820,69
traffic_sign,4,875,3,905,25
person,1,1095,252,1155,306
bicycle,2,977,156,1018,191
bicycle,2,1193,548,1220,614
