vehicles,0,521,296,612,371
vehicles,0,647,328,676,351
vehicles,0,614,329,639,348
person,1,113,420,135,470
person,1,131,421,152,451
person,1,879,337,894,381
person,1,1195,304,1280,574
person,1,63,398,102,499
person,1,84,425,107,478
person,1,100,424,118,470
person,1,302,367,316,398
traffic_light,3,189,233,214,281
traffic_light,3,169,332,190,356
vehicles,0,353,341,441,392
vehicles,0,457,346,487,366
person,1,1124,342,1182,494
person,1,436,327,462,368
person,1,40,395,83,515
person,1,887,345,908,386
person,1,906,345,921,389
person,1,962,323,996,410
person,1,929,318,966,413
