vehicles,0,58,769,171,893
vehicles,0,1089,184,1121,216
person,1,151,217,216,277
person,1,303,70,361,155
person,1,55,419,99,442
person,1,702,3,725,53
person,1,980,93,998,117
traffic_sign,4,3,479,16,508
person,1,64,382,112,412
person,1,460,3,504,91
person,1,352,32,419,126
person,1,115,267,167,303
bicycle,2,59,441,102,476
bicycle,2,54,467,94,504
person,1,39,486,70,505
person,1,32,500,81,531
person,1,33,524,71,541
person,1,35,546,66,564
vehicles,0,20,561,80,668
person,1,717,3,741,60
person,1,366,30,426,117
person,1,106,275,168,335
