vehicles,0,72,769,125,831
vehicles,0,108,847,154,905
bicycle,2,617,3,665,85
bicycle,2,497,3,614,67
bicycle,2,800,19,888,100
person,1,44,394,130,442
person,1,945,48,981,111
person,1,957,73,1010,146
person,1,48,337,142,398
person,1,1000,102,1035,147
person,1,92,226,208,330
person,1,98,256,176,327
person,1,74,295,169,359
person,1,81,287,163,345
person,1,18,479,105,524
person,1,56,431,97,478
person,1,28,458,108,507
bicycle,2,755,3,818,87
vehicles,0,1024,122,1066,160
person,1,20,564,101,613
person,1,32,633,72,652
