vehicles,0,1253,474,1276,502
vehicles,0,471,338,517,378
person,1,958,303,998,438
person,1,997,326,1039,449
person,1,1016,335,1057,453
person,1,1211,397,1260,526
person,1,1204,415,1243,513
person,1,1039,349,1084,456
person,1,76,440,102,494
person,1,100,428,117,484
person,1,894,342,929,395
person,1,931,357,953,393
person,1,116,415,139,472
traffic_sign,4,287,87,358,144
traffic_sign,4,284,219,341,256
traffic_sign,4,91,361,115,415
traffic_sign,4,229,133,274,188
person,1,985,344,1008,410
person,1,629,314,650,360
