vehicles,0,181,160,216,198
vehicles,0,224,116,265,163
vehicles,0,165,181,186,210
person,1,332,61,359,92
vehicles,0,269,98,304,124
person,1,599,3,628,58
vehicles,0,1020,169,1041,192
person,1,1015,159,1036,178
vehicles,0,1087,238,1108,258
person,1,394,2,444,89
person,1,1125,328,1191,386
person,1,1160,406,1238,487
person,1,1190,452,1232,484
person,1,970,95,1028,207
vehicles,0,846,59,883,83
person,1,343,23,396,95
person,1,1093,259,1182,358
person,1,1196,509,1242,543
person,1,1215,529,1240,553
