vehicles,0,465,9,509,37
vehicles,0,291,26,405,120
person,1,1084,272,1190,361
person,1,402,3,447,98
person,1,543,3,557,31
traffic_sign,4,1012,64,1040,98
person,1,517,3,530,34
person,1,1148,335,1179,361
vehicles,0,817,40,853,64
vehicles,0,788,23,810,46
person,1,891,64,907,91
person,1,1019,159,1039,185
person,1,1026,165,1048,191
person,1,1083,231,1138,283
vehicles,0,908,96,1004,171
person,1,1162,399,1216,436
person,1,211,119,259,179
person,1,1197,681,1230,710
person,1,449,5,468,43
bicycle,2,1061,268,1144,357
vehicles,0,153,113,286,251
