vehicles,0,849,290,884,314
vehicles,0,607,250,655,290
vehicles,0,411,253,516,322
vehicles,0,147,310,291,412
vehicles,0,368,260,434,305
vehicles,0,50,367,113,465
bicycle,2,1192,475,1243,537
bicycle,2,1004,341,1032,384
bicycle,2,1021,356,1054,394
bicycle,2,1079,386,1127,441
bicycle,2,1043,366,1072,403
vehicles,0,1115,399,1163,465
bicycle,2,990,335,1016,374
person,1,300,288,322,349
traffic_sign,4,976,269,997,292
person,1,288,279,313,349
vehicles,0,918,307,993,364
vehicles,0,341,283,387,322
