bicycle,2,362,41,404,77
vehicles,0,1195,596,1225,661
bicycle,2,1195,566,1226,583
person,1,1061,202,1120,265
person,1,1171,383,1206,406
person,1,1053,155,1074,186
person,1,1164,758,1225,792
person,1,505,3,523,32
traffic_sign,4,968,15,989,40
traffic_sign,4,958,36,977,58
traffic_sign,4,1188,318,1207,344
vehicles,0,664,3,729,44
traffic_sign,4,1198,312,1218,335
person,1,1158,358,1199,387
person,1,1168,568,1270,619
person,1,1168,343,1192,361
person,1,1203,477,1234,498
person,1,767,10,783,37
