bicycle,2,58,425,139,521
bicycle,2,896,378,949,408
person,1,641,254,722,416
person,1,836,291,878,417
person,1,365,308,406,425
person,1,794,325,809,370
person,1,775,322,796,379
person,1,134,357,197,472
person,1,454,315,491,397
person,1,193,351,233,457
person,1,269,342,309,428
person,1,163,366,207,455
person,1,245,349,281,439
person,1,614,270,643,408
person,1,404,343,418,376
person,1,754,319,776,373
person,1,313,358,333,396
person,1,344,349,360,388
person,1,96,403,122,446
person,1,124,403,141,434
person,1,537,206,634,441
vehicles,0,653,329,676,351
person,1,211,354,242,435
person,1,226,350,251,431
person,1,803,332,817,368
bicycle,2,947,369,957,408
traffic_light,3,615,98,639,141
traffic_sign,4,482,244,506,267
traffic_sign,4,484,269,508,288
traffic_sign,4,959,238,993,273
traffic_sign,4,964,272,988,304
traffic_sign,4,964,303,984,328
person,1,408,280,477,423
traffic_light,3,444,213,469,262
vehicles,0,716,312,778,366
