vehicles,0,796,268,850,294
vehicles,0,770,266,802,283
vehicles,0,705,250,731,273
vehicles,0,731,261,759,276
bicycle,2,494,292,513,341
person,1,986,300,999,334
person,1,998,303,1013,338
person,1,1037,314,1056,358
person,1,971,295,987,335
person,1,427,270,448,321
bicycle,2,1123,377,1162,420
vehicles,0,1158,397,1215,456
bicycle,2,1206,444,1246,492
vehicles,0,1229,470,1280,537
vehicles,0,860,280,982,332
person,1,434,153,520,370
bicycle,2,412,282,441,322
person,1,584,227,610,289
person,1,282,281,320,334
bicycle,2,326,299,384,371
person,1,327,264,353,311
