vehicles,0,905,291,942,332
vehicles,0,822,264,910,325
person,1,1013,302,1075,429
person,1,294,273,343,360
person,1,13,444,114,574
person,1,988,325,1004,356
person,1,504,246,521,289
person,1,520,241,534,286
person,1,532,250,544,284
person,1,591,237,614,288
person,1,578,241,598,288
person,1,687,239,703,265
vehicles,0,663,240,799,311
person,1,1020,333,1045,372
vehicles,0,1213,469,1248,505
vehicles,0,938,312,975,340
person,1,249,264,324,397
person,1,393,256,425,313
person,1,782,222,839,320
person,1,946,299,965,337
