traffic_sign,4,1122,251,1169,298
vehicles,0,1206,598,1237,719
vehicles,0,682,3,733,70
vehicles,0,656,3,685,57
vehicles,0,648,14,662,57
vehicles,0,623,11,651,56
vehicles,0,616,12,628,55
vehicles,0,394,14,523,90
person,1,237,125,258,148
vehicles,0,269,79,325,138
vehicles,0,320,33,412,115
vehicles,0,777,62,1047,230
bicycle,2,1046,219,1101,276
vehicles,0,1091,271,1128,307
vehicles,0,1107,292,1138,327
vehicles,0,1191,508,1230,582
vehicles,0,1143,370,1230,513
person,1,217,137,235,160
vehicles,0,216,144,232,169
