vehicles,0,874,87,1049,210
vehicles,0,379,31,442,82
vehicles,0,1078,253,1152,353
vehicles,0,1137,336,1184,389
vehicles,0,1182,450,1219,517
vehicles,0,265,70,344,137
vehicles,0,1201,513,1234,576
vehicles,0,1211,580,1234,618
vehicles,0,433,3,552,66
bicycle,2,746,30,810,82
vehicles,0,339,62,366,87
person,1,809,32,836,74
vehicles,0,557,7,711,54
person,1,1020,173,1057,215
vehicles,0,1213,614,1234,644
vehicles,0,1170,422,1212,459
vehicles,0,222,108,265,154
person,1,1079,225,1118,262
