vehicles,0,982,237,1165,426
vehicles,0,575,171,601,194
vehicles,0,846,202,951,273
vehicles,0,595,161,658,206
vehicles,0,156,290,238,375
vehicles,0,228,263,283,312
vehicles,0,108,360,153,402
vehicles,0,88,396,115,431
vehicles,0,66,420,91,454
person,1,822,166,857,237
person,1,662,163,679,202
person,1,820,194,831,231
traffic_sign,4,836,118,854,141
vehicles,0,283,187,421,298
vehicles,0,425,162,563,252
vehicles,0,682,173,709,192
vehicles,0,708,174,736,194
vehicles,0,727,173,802,219
