vehicles,0,656,2,868,98
vehicles,0,381,37,424,79
vehicles,0,335,58,389,98
vehicles,0,1010,173,1156,314
vehicles,0,542,6,610,50
bicycle,2,602,8,625,36
bicycle,2,920,119,977,170
person,1,296,88,315,113
vehicles,0,1122,321,1185,420
vehicles,0,1110,297,1164,340
vehicles,0,967,139,1041,191
vehicles,0,905,98,948,134
vehicles,0,1168,389,1226,483
vehicles,0,1190,481,1237,612
vehicles,0,240,113,266,145
bicycle,2,455,22,476,56
bicycle,2,419,35,449,65
person,1,510,3,550,73
vehicles,0,294,74,337,116
