vehicles,0,168,204,210,253
vehicles,0,136,244,181,298
vehicles,0,226,143,274,186
vehicles,0,257,123,295,150
vehicles,0,58,412,96,458
vehicles,0,80,354,118,395
vehicles,0,33,600,65,653
vehicles,0,74,381,94,409
vehicles,0,52,463,78,505
vehicles,0,52,448,77,468
vehicles,0,41,512,69,579
vehicles,0,44,650,70,693
vehicles,0,64,729,99,802
vehicles,0,83,810,136,877
vehicles,0,592,3,1032,252
vehicles,0,122,877,186,943
vehicles,0,39,578,67,636
vehicles,0,193,174,238,213
person,1,260,46,373,185
vehicles,0,106,295,147,345
