vehicles,0,613,243,683,299
vehicles,0,681,213,783,300
bicycle,2,507,272,547,311
bicycle,2,874,287,966,359
bicycle,2,551,269,579,293
vehicles,0,584,260,615,283
person,1,531,240,554,304
person,1,984,299,1022,382
person,1,190,343,222,401
person,1,1057,337,1103,417
person,1,1093,359,1125,412
person,1,172,367,197,408
person,1,1206,468,1272,570
traffic_light,3,1087,235,1109,278
traffic_sign,4,786,213,808,235
traffic_light,3,791,185,807,213
person,1,163,369,187,408
person,1,1195,426,1215,459
person,1,96,413,113,438
