vehicles,0,1128,359,1237,549
vehicles,0,384,6,522,88
vehicles,0,713,32,973,171
vehicles,0,171,170,199,199
bicycle,2,1044,206,1090,278
vehicles,0,320,47,386,107
person,1,273,96,289,122
vehicles,0,130,233,149,253
person,1,291,78,312,103
person,1,280,86,297,115
vehicles,0,235,111,282,153
vehicles,0,491,2,714,72
vehicles,0,1003,169,1072,226
vehicles,0,1199,545,1237,613
vehicles,0,1206,604,1233,644
vehicles,0,223,131,241,160
vehicles,0,207,139,228,171
vehicles,0,1166,785,1210,828
vehicles,0,1099,296,1195,392
