vehicles,0,487,333,537,364
vehicles,0,720,297,801,371
vehicles,0,568,331,595,352
vehicles,0,794,335,876,377
vehicles,0,422,345,463,370
person,1,118,402,139,454
person,1,61,424,80,478
vehicles,0,263,337,405,413
traffic_sign,4,964,223,1013,274
bicycle,2,1111,367,1175,489
bicycle,2,1157,404,1247,506
bicycle,2,1037,344,1127,467
vehicles,0,961,358,1007,431
vehicles,0,218,379,267,418
person,1,870,281,946,415
person,1,702,324,722,355
person,1,676,325,691,355
bicycle,2,995,358,1069,449
