vehicles,0,797,324,879,392
person,1,1157,398,1199,489
person,1,33,439,62,503
person,1,181,340,222,454
person,1,86,414,113,470
person,1,1027,366,1054,423
person,1,501,329,516,367
person,1,157,388,178,438
person,1,240,381,259,412
person,1,911,336,924,383
traffic_sign,4,1148,210,1173,268
traffic_sign,4,976,303,996,324
traffic_light,3,1165,343,1187,386
traffic_light,3,1158,169,1208,258
traffic_sign,4,1150,264,1173,299
traffic_light,3,1150,297,1178,328
person,1,1065,345,1108,466
person,1,1085,340,1126,470
person,1,268,344,292,414
person,1,924,301,984,420
