vehicles,0,848,281,910,325
person,1,176,358,196,390
vehicles,0,621,217,677,283
traffic_light,3,741,153,757,194
traffic_light,3,1105,312,1127,348
traffic_light,3,764,156,780,192
traffic_light,3,365,207,379,236
traffic_light,3,950,163,966,195
vehicles,0,63,418,116,473
vehicles,0,1070,302,1280,563
person,1,419,255,447,319
person,1,215,328,232,380
person,1,475,255,491,301
person,1,371,278,387,321
person,1,239,316,263,368
person,1,332,292,352,329
person,1,302,302,323,334
person,1,405,266,421,294
vehicles,0,985,315,1028,355
person,1,958,304,974,340
