vehicles,0,380,25,434,92
vehicles,0,1005,128,1083,198
vehicles,0,102,841,147,894
person,1,445,12,487,80
person,1,186,179,235,227
traffic_sign,4,20,233,74,292
traffic_sign,4,52,262,87,303
person,1,426,20,459,86
vehicles,0,45,762,98,807
person,1,239,114,304,188
person,1,293,90,336,150
person,1,299,78,357,142
person,1,221,141,272,205
vehicles,0,58,712,75,738
person,1,873,18,908,96
person,1,923,54,956,109
person,1,861,15,880,55
person,1,870,22,897,75
person,1,885,37,918,91
person,1,866,21,891,72
person,1,910,47,938,92
person,1,917,52,949,98
person,1,935,56,966,111
vehicles,0,1107,204,1130,228
vehicles,0,1134,233,1154,254
person,1,256,110,311,177
vehicles,0,251,95,316,164
person,1,653,3,701,59
person,1,809,17,854,77
person,1,897,37,928,94
