vehicles,0,659,336,681,354
person,1,902,337,926,401
person,1,961,274,1052,484
person,1,88,320,178,554
person,1,697,326,711,363
person,1,310,323,359,433
person,1,797,338,814,370
person,1,1193,386,1242,517
vehicles,0,346,331,482,395
person,1,708,324,735,366
person,1,954,351,984,421
traffic_sign,4,1059,315,1079,336
traffic_light,3,1066,272,1086,313
traffic_light,3,1145,215,1185,269
bicycle,2,867,348,906,415
person,1,1029,353,1062,441
person,1,26,406,58,495
person,1,201,380,226,418
person,1,478,327,496,372
person,1,869,306,903,411
vehicles,0,210,357,335,440
