vehicles,0,700,339,723,359
vehicles,0,195,359,274,421
vehicles,0,262,357,314,393
person,1,957,356,993,433
person,1,1196,448,1232,529
person,1,1089,405,1132,496
person,1,1163,437,1197,513
person,1,517,305,541,372
person,1,815,345,829,378
person,1,90,389,112,449
person,1,382,329,402,379
traffic_light,3,377,240,398,297
traffic_light,3,898,287,918,334
traffic_light,3,353,256,378,299
traffic_light,3,887,295,900,331
person,1,1019,381,1048,449
person,1,1035,380,1064,457
person,1,350,296,388,405
vehicles,0,719,321,764,357
person,1,1133,416,1179,507
vehicles,0,11,415,79,486
