vehicles,0,93,384,135,443
person,1,913,280,939,336
person,1,938,296,962,345
person,1,934,295,954,339
person,1,1146,407,1174,452
person,1,1164,418,1182,452
person,1,1227,471,1246,497
person,1,1078,361,1094,391
vehicles,0,951,317,988,342
vehicles,0,1125,406,1159,427
vehicles,0,928,299,943,326
traffic_sign,4,296,298,317,320
traffic_light,3,1006,265,1022,291
vehicles,0,348,265,466,335
vehicles,0,993,322,1020,354
vehicles,0,1024,345,1065,378
vehicles,0,547,223,617,278
person,1,153,319,193,417
