vehicles,0,1088,398,1122,432
vehicles,0,992,335,1094,424
bicycle,2,13,436,114,569
person,1,210,371,246,451
person,1,1116,384,1146,466
person,1,109,409,153,487
person,1,481,340,502,380
person,1,75,391,127,511
person,1,1222,413,1255,509
vehicles,0,318,366,369,413
bicycle,2,806,352,855,384
traffic_light,3,52,293,67,345
traffic_sign,4,859,304,889,320
traffic_sign,4,859,290,889,306
vehicles,0,178,420,212,443
bicycle,2,305,380,318,415
person,1,387,344,417,401
person,1,159,416,173,447
person,1,376,343,401,403
