vehicles,0,818,78,1015,201
vehicles,0,1089,284,1181,411
vehicles,0,256,103,294,139
vehicles,0,1166,417,1216,505
vehicles,0,355,66,381,89
bicycle,2,493,27,511,55
bicycle,2,390,51,426,87
bicycle,2,717,27,775,82
person,1,1029,197,1107,279
person,1,996,166,1080,256
vehicles,0,544,17,572,37
person,1,477,5,496,56
vehicles,0,239,127,261,152
vehicles,0,570,8,623,34
vehicles,0,131,224,156,249
vehicles,0,1206,584,1226,616
vehicles,0,1199,509,1236,587
vehicles,0,1095,769,1210,919
vehicles,0,595,3,726,68
