vehicles,0,157,169,212,225
vehicles,0,280,59,401,137
vehicles,0,249,118,284,149
traffic_light,3,1191,264,1219,293
person,1,662,3,700,91
person,1,593,3,635,91
person,1,1067,240,1114,277
person,1,529,3,559,77
person,1,767,3,828,115
person,1,736,3,784,112
person,1,842,46,888,128
person,1,937,114,966,153
person,1,972,135,995,164
person,1,914,95,942,134
traffic_sign,4,1023,112,1063,158
vehicles,0,1188,540,1224,650
vehicles,0,211,137,247,169
person,1,503,27,526,80
person,1,814,30,870,136
person,1,1124,865,1150,885
