vehicles,0,1107,259,1133,295
vehicles,0,1171,388,1213,450
vehicles,0,1193,528,1239,631
vehicles,0,1192,649,1226,713
vehicles,0,337,44,412,93
vehicles,0,302,60,345,108
vehicles,0,1077,216,1103,252
vehicles,0,208,120,261,169
vehicles,0,1174,743,1203,780
traffic_light,3,1076,157,1098,180
person,1,980,123,1014,165
person,1,957,108,991,157
vehicles,0,546,3,917,144
vehicles,0,1146,333,1176,381
bicycle,2,462,15,520,56
person,1,918,90,962,133
person,1,1082,241,1125,280
person,1,1018,147,1058,198
person,1,960,103,984,140
person,1,1062,202,1097,253
person,1,970,110,1007,170
person,1,1052,187,1077,219
