vehicles,0,825,45,1014,163
vehicles,0,1006,139,1054,182
vehicles,0,381,3,457,47
vehicles,0,262,27,382,116
vehicles,0,1129,676,1231,840
vehicles,0,1173,413,1217,463
vehicles,0,1188,475,1228,522
vehicles,0,1197,593,1231,658
vehicles,0,1196,534,1232,585
vehicles,0,1062,194,1106,241
vehicles,0,1123,293,1176,348
vehicles,0,1105,251,1144,297
person,1,819,6,848,58
vehicles,0,1081,804,1191,960
vehicles,0,1175,379,1204,416
vehicles,0,1149,343,1196,401
vehicles,0,1092,228,1114,254
vehicles,0,741,6,880,50
vehicles,0,871,29,911,52
