vehicles,0,617,250,665,285
vehicles,0,439,245,557,315
vehicles,0,539,226,596,285
vehicles,0,819,252,995,359
bicycle,2,390,279,429,321
person,1,121,376,154,429
person,1,139,361,174,413
traffic_sign,4,362,193,399,217
traffic_sign,4,360,178,397,202
traffic_sign,4,332,219,360,233
vehicles,0,11,426,77,514
person,1,90,387,134,444
vehicles,0,703,255,750,286
person,1,1121,378,1142,407
vehicles,0,1122,358,1170,411
vehicles,0,663,258,689,275
person,1,312,274,342,337
person,1,1029,325,1050,374
