vehicles,0,717,263,756,288
vehicles,0,604,243,662,287
vehicles,0,702,261,726,280
bicycle,2,154,361,183,394
vehicles,0,254,301,326,347
bicycle,2,110,392,139,430
person,1,55,390,94,466
traffic_sign,4,308,242,328,263
traffic_sign,4,306,102,325,142
person,1,99,381,125,409
person,1,242,308,263,359
person,1,1057,358,1082,400
person,1,1154,414,1193,475
person,1,329,274,351,330
person,1,355,271,376,321
person,1,385,267,399,313
person,1,391,262,411,308
person,1,416,258,433,303
vehicles,0,236,329,252,356
vehicles,0,203,317,243,368
person,1,1187,435,1234,508
