vehicles,0,982,337,1077,395
vehicles,0,839,281,863,303
vehicles,0,386,262,479,329
bicycle,2,306,290,347,328
vehicles,0,627,248,662,277
person,1,127,227,266,508
person,1,9,443,150,602
person,1,1090,368,1125,431
traffic_light,3,965,96,1018,172
traffic_light,3,1188,330,1210,371
traffic_light,3,1019,126,1060,166
person,1,89,288,206,493
bicycle,2,249,304,279,352
traffic_light,3,215,100,318,180
vehicles,0,349,276,402,307
person,1,421,252,439,288
person,1,875,273,889,310
person,1,878,277,896,314
person,1,937,291,955,337
person,1,904,284,915,322
person,1,1143,413,1178,469
person,1,1108,380,1153,446
