vehicles,0,676,258,707,280
vehicles,0,492,252,524,278
vehicles,0,543,254,572,276
vehicles,0,956,310,981,328
person,1,158,329,215,430
person,1,1024,318,1081,424
person,1,255,315,273,352
vehicles,0,925,301,967,326
vehicles,0,559,237,647,307
person,1,1156,424,1178,462
person,1,1093,385,1115,419
person,1,275,311,293,343
traffic_light,3,768,172,793,197
traffic_sign,4,780,146,801,173
traffic_light,3,148,222,171,261
traffic_light,3,787,52,817,115
traffic_light,3,1208,362,1224,388
person,1,906,286,926,312
vehicles,0,376,279,407,305
vehicles,0,160,332,255,407
person,1,1138,415,1159,454
