vehicles,0,1182,680,1227,754
vehicles,0,1197,593,1231,681
person,1,1023,184,1067,227
person,1,1035,183,1098,255
person,1,750,3,773,60
person,1,999,151,1065,218
person,1,739,3,760,53
person,1,890,72,924,118
person,1,903,78,936,114
person,1,1160,380,1209,406
traffic_light,3,1129,183,1153,208
traffic_sign,4,987,3,1037,33
traffic_sign,4,978,15,1009,46
person,1,1185,462,1229,484
vehicles,0,356,14,520,95
vehicles,0,146,178,203,241
person,1,983,126,1003,160
person,1,924,79,970,161
person,1,842,37,874,90
person,1,1197,508,1239,532
person,1,967,123,987,144
