vehicles,0,171,355,242,417
vehicles,0,128,389,177,440
vehicles,0,975,319,1031,364
vehicles,0,85,429,117,464
vehicles,0,1028,342,1065,374
vehicles,0,1061,357,1086,382
vehicles,0,71,443,90,474
vehicles,0,50,467,66,492
vehicles,0,898,300,982,349
vehicles,0,226,347,258,363
bicycle,2,851,286,877,318
vehicles,0,837,281,869,297
vehicles,0,766,268,796,284
vehicles,0,262,325,306,351
vehicles,0,1152,419,1210,484
vehicles,0,1208,450,1279,552
vehicles,0,397,291,430,305
person,1,699,248,719,283
bicycle,2,872,292,891,313
vehicles,0,480,273,515,288
vehicles,0,429,282,458,298
person,1,370,282,387,324
person,1,316,300,337,340
