vehicles,0,218,378,258,424
bicycle,2,1185,409,1230,512
bicycle,2,458,337,474,382
person,1,888,308,927,404
person,1,830,308,856,375
person,1,70,440,87,465
person,1,96,420,108,460
person,1,931,308,966,401
traffic_sign,4,973,296,999,321
traffic_sign,4,216,290,236,315
traffic_sign,4,1201,282,1238,328
traffic_sign,4,978,259,996,285
vehicles,0,534,330,577,369
person,1,446,307,463,381
vehicles,0,311,346,449,408
vehicles,0,270,353,316,415
bicycle,2,776,339,810,372
bicycle,2,754,334,784,365
vehicles,0,561,329,601,364
