vehicles,0,462,200,782,450
vehicles,0,147,305,227,407
vehicles,0,138,385,158,407
person,1,248,321,267,352
person,1,1001,313,1029,368
person,1,1075,364,1104,412
person,1,1180,419,1241,512
person,1,43,447,64,483
person,1,322,302,341,340
person,1,1052,353,1082,394
person,1,1032,346,1059,383
person,1,299,303,314,335
traffic_sign,4,241,261,268,288
person,1,1168,406,1210,473
person,1,422,275,450,314
person,1,876,276,890,307
person,1,1213,443,1258,520
vehicles,0,104,400,147,446
person,1,127,386,151,424
person,1,1157,410,1183,456
