vehicles,0,624,326,669,361
vehicles,0,706,320,776,368
vehicles,0,586,327,618,355
vehicles,0,675,282,739,357
vehicles,0,1040,378,1094,437
vehicles,0,943,358,995,402
bicycle,2,1207,436,1234,506
vehicles,0,916,362,942,389
bicycle,2,1223,452,1247,490
person,1,264,360,282,387
person,1,289,353,305,380
person,1,20,446,47,523
vehicles,0,761,313,920,411
traffic_sign,4,94,256,116,292
traffic_sign,4,965,305,988,333
traffic_sign,4,92,304,120,356
traffic_sign,4,857,306,896,327
traffic_light,3,1167,417,1185,458
