vehicles,0,760,11,882,100
vehicles,0,243,88,323,159
person,1,1149,431,1251,484
person,1,1034,187,1093,247
person,1,940,103,963,141
person,1,951,109,973,144
person,1,1061,222,1119,279
person,1,976,129,1009,171
person,1,1166,555,1263,604
person,1,1157,584,1275,624
traffic_light,3,1135,190,1170,228
vehicles,0,1209,704,1225,730
vehicles,0,368,6,535,94
person,1,1005,153,1037,189
person,1,1034,178,1060,211
vehicles,0,1176,469,1238,564
person,1,1165,384,1210,412
vehicles,0,1126,327,1210,442
