vehicles,0,231,141,270,189
vehicles,0,65,758,123,821
person,1,557,3,630,70
traffic_sign,4,210,6,258,51
person,1,324,80,386,157
person,1,162,182,255,255
person,1,106,259,171,308
person,1,93,328,133,355
person,1,23,479,68,507
person,1,34,449,104,481
person,1,143,196,247,293
person,1,149,219,195,263
traffic_light,3,255,49,281,84
bicycle,2,259,143,284,172
vehicles,0,343,11,522,99
vehicles,0,301,95,337,125
person,1,638,3,658,41
person,1,664,3,685,40
person,1,679,3,701,46
person,1,836,3,887,110
person,1,869,11,903,88
person,1,984,84,1019,128
person,1,991,100,1029,146
person,1,1013,111,1047,153
person,1,1028,122,1056,156
person,1,1041,131,1065,157
person,1,1056,146,1081,176
vehicles,0,1130,244,1162,263
vehicles,0,39,587,85,681
person,1,18,503,115,565
person,1,1068,158,1114,218
