vehicles,0,89,379,135,442
vehicles,0,88,414,126,460
vehicles,0,917,307,975,403
person,1,431,302,465,389
person,1,1096,373,1137,466
person,1,595,303,619,363
person,1,1010,348,1047,433
person,1,616,315,637,363
person,1,314,327,333,363
person,1,970,352,1006,420
person,1,918,322,942,387
person,1,210,351,233,388
traffic_light,3,379,243,398,277
traffic_light,3,1032,162,1066,268
traffic_light,3,905,246,925,297
person,1,925,322,957,414
vehicles,0,662,257,826,417
vehicles,0,822,305,914,385
