bicycle,2,634,3,670,56
bicycle,2,513,7,548,52
person,1,919,79,936,108
bicycle,2,838,48,873,104
bicycle,2,817,37,851,93
bicycle,2,789,25,832,82
vehicles,0,694,6,751,67
vehicles,0,562,5,626,52
bicycle,2,607,3,644,50
person,1,851,37,885,102
person,1,880,53,911,102
person,1,993,139,1032,185
person,1,969,128,1013,176
vehicles,0,1207,586,1250,653
person,1,294,81,316,115
vehicles,0,308,26,479,114
person,1,460,13,479,57
person,1,1106,295,1174,347
person,1,140,224,161,245
bicycle,2,680,7,704,54
person,1,1186,421,1215,438
person,1,1213,537,1245,554
