vehicles,0,559,337,585,358
vehicles,0,1004,379,1024,410
bicycle,2,1032,399,1109,461
vehicles,0,619,311,657,355
traffic_sign,4,82,356,100,380
traffic_light,3,1189,329,1213,376
vehicles,0,271,355,370,402
vehicles,0,502,313,562,360
vehicles,0,95,379,256,464
person,1,64,425,97,481
person,1,1133,395,1169,468
person,1,1126,418,1152,456
person,1,896,341,915,394
person,1,912,346,924,395
person,1,935,349,949,382
person,1,868,332,903,376
person,1,949,339,987,404
person,1,804,325,822,371
person,1,1104,398,1121,429
