bicycle,2,593,3,749,92
bicycle,2,397,19,551,149
bicycle,2,135,863,183,931
person,1,747,3,842,127
person,1,23,620,82,652
person,1,931,52,1034,193
person,1,119,267,171,317
person,1,38,504,79,526
bicycle,2,95,813,151,885
person,1,17,657,92,687
vehicles,0,40,543,73,606
person,1,45,527,76,556
vehicles,0,65,428,101,476
person,1,22,599,81,631
person,1,90,382,116,403
person,1,100,317,154,361
vehicles,0,148,186,278,310
vehicles,0,1055,158,1102,200
vehicles,0,1117,214,1150,259
person,1,30,713,118,762
