vehicles,0,613,251,671,292
vehicles,0,896,297,1020,371
vehicles,0,698,259,766,293
vehicles,0,1115,380,1160,433
vehicles,0,215,336,239,367
bicycle,2,11,451,70,526
person,1,287,286,326,350
person,1,1223,467,1263,524
person,1,246,286,282,366
person,1,226,306,259,367
person,1,205,327,231,372
person,1,318,276,347,340
person,1,1067,359,1085,388
traffic_light,3,245,236,272,279
traffic_light,3,317,133,345,177
traffic_light,3,1223,446,1245,485
traffic_light,3,347,97,362,172
person,1,423,246,455,276
person,1,467,238,493,295
vehicles,0,78,373,210,515
